id,dateTime,userName,content,clean_text,clean_text_stem
1600004133893046272,2022-12-06 05:48:06+00:00,KamaliSali,"Ratusan ustaz di Sumut Deklarasi ganjar presiden 2024
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/KheJiGRtx1",ratusan ustaz sumut deklarasi ganjar presiden,ratus ustaz sumut deklarasi ganjar presiden
1600004065169379330,2022-12-06 05:47:50+00:00,AirBiru90,"Dukung Ganjar Pranowo untuk Indonesia Maju

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/348zErwFNp",dukung ganjar pranowo indonesia maju,dukung ganjar pranowo indonesia maju
1600004028339224576,2022-12-06 05:47:41+00:00,Lisacie11,"Pak ganjar tidak perlu diragukan lagi, sudah paling mantap
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah https://t.co/WhVecienaT",ganjar diragukan mantap,ganjar ragu mantap
1600004015903105024,2022-12-06 05:47:38+00:00,Lisacie11,"Pak ganjar sudah terbukti pengalamannya dalam memimpin
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah https://t.co/1hkZdhrsTI",ganjar terbukti pengalamannya memimpin,ganjar bukti alam pimpin
1600004001755693056,2022-12-06 05:47:35+00:00,AirBiru90,"Ganjar sangat dinanti masyarakat Indonesia

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/3T15o3e78A",ganjar dinanti masyarakat indonesia,ganjar nanti masyarakat indonesia
1600003976220790784,2022-12-06 05:47:29+00:00,KamaliSali,"Deklarasi komunitas pasar legi, Seruan untuk ganjar
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/5TiqL0EQrY",deklarasi komunitas pasar legi seruan ganjar,deklarasi komunitas pasar legi seru ganjar
1600003924291104770,2022-12-06 05:47:16+00:00,AirBiru90,"Ganjar Pranowo sangat peduli dengan pendidikan

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/3Zd2x9DEaf",ganjar pranowo peduli pendidikan,ganjar pranowo peduli didik
1600003900010295296,2022-12-06 05:47:11+00:00,Andreswitz,"Pak ganjar tidak perlu diragukan lagi, sudah paling mantap
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah https://t.co/gJeMWdemCI",ganjar diragukan mantap,ganjar ragu mantap
1600003887834238977,2022-12-06 05:47:08+00:00,Andreswitz,"Pak ganjar sudah terbukti pengalamannya dalam memimpin
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah https://t.co/NJCWpVCSl1",ganjar terbukti pengalamannya memimpin,ganjar bukti alam pimpin
1600003881697964032,2022-12-06 05:47:06+00:00,Andreswitz,"RI akan jauh lebih baik di tangan kepemimpinan pak ganjar
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/BFobT97OC4",ri tangan kepemimpinan ganjar,ri tangan pimpin ganjar
1600003793311391744,2022-12-06 05:46:45+00:00,KamaliSali,"Ganjar pranowo siap mengabdi untuk negeri
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/yZcl3KucNL",ganjar pranowo mengabdi negeri,ganjar pranowo abdi negeri
1600003771920445441,2022-12-06 05:46:40+00:00,KamaliSali,"Ganjar: anak muda harus terlibat
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/kgOgUGCJtr",ganjar anak muda terlibat,ganjar anak muda libat
1600003761543315456,2022-12-06 05:46:38+00:00,oddositepro,"Ganjar pranowo siap mengabdi untuk negeri demi presiden 2024 #ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/vUiEZ8zVzY",ganjar pranowo mengabdi negeri presiden,ganjar pranowo abdi negeri presiden
1600003595285704705,2022-12-06 05:45:58+00:00,KamaliSali,"Ganjar bantu pembangunan padagang transportasi
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/kjncDecD1r",ganjar bantu pembangunan padagang transportasi,ganjar bantu bangun padagang transportasi
1600003341584850944,2022-12-06 05:44:57+00:00,KamaliSali,"Doa Emak-emak dari tanah pasundan untuk ganjar
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/aMZ7CRpvw0",doa emakemak tanah pasundan ganjar,doa emakemak tanah pasundan ganjar
1600003313692311553,2022-12-06 05:44:51+00:00,SumutVibes,"Ratusan Petani Tebu Dukung Ganjar jadi Presiden 2024
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/Hsb5n5NS3c",ratusan petani tebu dukung ganjar presiden,ratus tani tebu dukung ganjar presiden
1600003297410416640,2022-12-06 05:44:47+00:00,nurulpermata42,"Ganjar Hebat, bertanggung jawab atas tugas yang diberikan #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah https://t.co/OahmIR6vZR",ganjar hebat bertanggung tugas,ganjar hebat tanggung tugas
1600003244758953984,2022-12-06 05:44:34+00:00,mailabendia,"Mantap, Ganjar Pranowo siap mengabdi untuk negeri
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/CxfZwvEJeO",mantap ganjar pranowo mengabdi negeri,mantap ganjar pranowo abdi negeri
1600003145572450304,2022-12-06 05:44:11+00:00,mailabendia,"Ratusan Ustaz di Sumut dukung Ganjar Presiden 2024
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/rvfZT0L2PD",ratusan ustaz sumut dukung ganjar presiden,ratus ustaz sumut dukung ganjar presiden
