ID;Datetime;Likes;Content
1587736650641461248;2022-11-02 09:21:30+00:00;61;"Khususnya kpd Presiden Club de Madrid, Danilo Turk &amp; Sekjen Maria Aguero, Liz Mohn Center &amp; German Federal Foreign Office atas kerja keras &amp; kerja samanya sehingga forum ini berjalan dengan sukses. Semoga inisiasi ini dpt berkontribusi bagi masyarakat dunia, khususnya Indonesia."
1587736647579598848;2022-11-02 09:21:30+00:00;61;"Di akhir sesi, saya mewakili @YudhoyonoInst mengucapkan terima kasih &amp; apresiasi kpd seluruh pemimpin dunia, pembicara, panelis &amp; peserta yang hadir dlm forum penting ini."
1587736644811370496;2022-11-02 09:21:29+00:00;50;"Ketiga, semua negara &amp; aktor global perlu beradaptasi dgn dinamika global. Saya percaya para pemimpin global di forum ini telah membuka jalan utk lahirnya solusi. Kita tdk membutuhkan institusi baru, kita hanya perlu bersatu utk menghadapi tantangan &amp; mencapai tujuan bersama."
1587736642068312064;2022-11-02 09:21:28+00:00;50;Kedua, faktor manusia, seperti kepemimpinan dan karakter pemimpin, akan menjadi faktor penentu. Manusia lah yang harus membuat pilihan untuk mengakhiri perang dan konflik, mengutamakan agenda iklim, beralih ke energi terbarukan, mereformasi bisnis dan pemerintahan, dll.
1587736639371378688;2022-11-02 09:21:28+00:00;45;"Pertama, kita tidak boleh menunggu sampai krisis dimulai sebelum kita melakukan sesuatu. Di dunia yg penuh ketidakpastian, pencegahan &amp; kesiapsiagaan akan menjadi semakin penting. Dunia perlu dibekali dengan kapasitas yg mumpuni untuk membuat kita selalu dapat bersiap."
1587736636707975169;2022-11-02 09:21:27+00:00;39;"Di tengah berbagai tantangan &amp; krisis multidimensi yang saat ini dunia tengah rasakan, tidak ada resep ajaib yg mampu mengatasi seluruh krisis tersebut. Tapi setidaknya, ada 3 catatan saya ttg bagaimana kita mampu mencegah krisis tersebut terjadi kembali di masa depan."
1587736634501771264;2022-11-02 09:21:27+00:00;738;"Di hari kedua (1/11) Berlin Annual Policy Dialogue, sebagai partner &amp; dalam kapasitas saya sbg Direktur Eksekutif @YudhoyonoInst , saya memberikan pandangan di sesi terakhir, dg topik “Innovative firewalls: How to prevent the recurrence of future Megacrises?” https://t.co/RgLqQJsZ4Z"
1587704328940584960;2022-11-02 07:13:04+00:00;222;Selamat teh Iti atas penghargaannya, keluarga besar @PDemokrat turut bangga dan mendoakan semoga perjuangan Teh Iti dan seluruh jajaran, dapat membawa perbaikan dan perubahan serta kesejahteraan pada masyarakat Banten. Semoga ini jg dpt memotivasi Srikandi Demokrat lainnya. Amin https://t.co/arZI8OJmad
1587311055839297536;2022-11-01 05:10:21+00:00;230;Semangat bang Irwan dan tim, saya doakan semoga semua pembangunan di Desa Handil dapat berjalan dengan lancar dan program2 tsb dapat bermanfaat utk warga sekitar. Salam saya utk warga disana ya bang https://t.co/fIxPsuX1dw
1587121965474934784;2022-10-31 16:38:58+00:00;84;Semoga diskusi yang membahas tentang berbagai persoalan dan tantangan yang dunia hadapi saat ini dapat bermanfaat dan berkontribusi pada upaya menemukan solusi-solusi terbaik bagi masyarakat dunia, termasuk khususnya Indonesia.
1587121962773807104;2022-10-31 16:38:57+00:00;76;Di sesi 3, topik yang dibahas tentang “Addressing Global Food Insecurity”, sementara di sesi 4 membahas tentang “Debt Crisis: Comprehensive Global Response”
