ID;Datetime;Username;Content
1595574048180047872;2022-11-24 00:24:32+00:00;dndtirani;"(Video) FPI Bagikan Sembako, Beras, Air dan Mie untuk Korban Gempa di Sirnagalih Cugenang Cianjur | 
Jokowi Azab Cebong Gempa Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur https://t.co/EBiH26D0u7"
1595573916126576640;2022-11-24 00:24:00+00:00;dndtirani;"Bela Anies, Pimpinan MPR: Di Mana Letak Politik Identitasnya? | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur #THEDREAMSHOW2_in_JAPAN https://t.co/hVQLrjSPx8"
1595573817250058240;2022-11-24 00:23:37+00:00;dndtirani;"(Video) FPI Bagikan Sembako dan Obat untuk Korban Gempa di Desa Benjot, Cugenang Cianjur | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur https://t.co/RZaPMPTsM0"
1595573714737049601;2022-11-24 00:23:12+00:00;dndtirani;"Sentil Gubernur BI Soal UMR dan Inflasi, Rizal Ramli: Bisanya Hanya Menyalahkan Upah | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur https://t.co/Mci03qxYOI"
1595573459543003136;2022-11-24 00:22:11+00:00;dndtirani;"Isu PKB Tinggalkan Gerindra Menguat, Jazilul Fawaid: Perceraian Itu Dibenci Allah | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur https://t.co/BrWpPUqkQG"
1595573320237613056;2022-11-24 00:21:38+00:00;dndtirani;"(Video) Ambulans FPI Jabar dan Banten Evakuasi Korban Gempa Bumi Cianjur ke RS | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #THEDREAMSHOW2_in_JAPAN https://t.co/f1ubh4ZrVY"
1595573221176512512;2022-11-24 00:21:14+00:00;dndtirani;"Nasdem Harus Bertangungjawab Terus Mengusung Anies Sampai jadi Capres | 
Jokowi Azab Cebong Gempa Cianjur  Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur #THEDREAMSHOW2_in_JAPAN https://t.co/aT9nDTmRWN"
1595573069661470721;2022-11-24 00:20:38+00:00;dndtirani;"Survei: Elektabilitas PDIP 'To The Moon' Partai Lain Ambyar? | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur #THEDREAMSHOW2_in_JAPAN https://t.co/UFkngMqzDO"
1595572928648990721;2022-11-24 00:20:05+00:00;dndtirani;"(Video) Relawan FPI All Out Bantu Korban Gempa Cianjur, Ini Laporan Ketua HILMI FPI Jabar | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur https://t.co/6dA8B9gLtU"
1595572816124182528;2022-11-24 00:19:38+00:00;dndtirani;"Waketum PKB soal Isu Politik Identitas: Semacam Pembusukan Kepada Anies | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #Argentina #THEDREAMSHOW2_in_JAPAN https://t.co/gSwp0PUyXT"
