ID;Datetime;Likes;Content;clean_text
1566385874849464320;2022-09-04 11:21:09+00:00;131;Luar biasa, selamat untuk ibu2 semua atas kemenangannya. Semangatnya patut ditiru 👍🏻😁 https://t.co/m90He56MPU;selamat kemenangannya semangatnya patut ditiru 👍🏻😁
1566385689578868736;2022-09-04 11:20:25+00:00;177;"Keren nih kompetisi mobile legend 👍🏻, semoga acaranya sukses &amp; lancar. Salam untuk teman2 di sana 😁 https://t.co/ON4Cxfinp4";keren nih kompetisi mobile legend 👍🏻 semoga acaranya sukses lancar 😁
1565951971399729152;2022-09-03 06:36:58+00:00;0;@mujionojoyo08 Aamiin yaa Rabbal Alamin, Insya Allah para korban mendapatkan tempat terbaik di sisi-Nya;aamiin yaa rabbal alamin insya allah korban terbaik sisinya
1565951811236020224;2022-09-03 06:36:20+00:00;125;Teman2 di wilayah Wonogiri dan sekitarnya, bisa ikutan nih acara seru ini. Dijamin badan sehat dan hati senang 😁 https://t.co/AWMdUgRmDV;wilayah wonogiri ikutan nih acara seru dijamin badan sehat hati senang 😁
1565951660438224897;2022-09-03 06:35:44+00:00;111;"Terima kasih Demokrat Papua Barat yang terus bergerak membantu sesama. Mudah2an bantuan yang diberikan dapat bermanfaat utk para korban &amp; semoga musibah di Sorong cepat berlalu. Aamiin https://t.co/FQKCTtaX9o";terima kasih demokrat papua barat bergerak membantu bantuan bermanfaat utk korban semoga musibah sorong cepat aamiin
1565916354741665792;2022-09-03 04:15:26+00:00;266;Selamat Hari Palang Merah Indonesia ke-77. Terima kasih telah selalu siap siaga membantu negeri. Terus menjadi inspirasi untuk menanamkan kepedulian, membantu sesama. Bersama kita kuat, bersatu kita bangkit https://t.co/qkcU0Rss1A;selamat palang merah indonesia terima kasih siaga membantu negeri inspirasi menanamkan kepedulian membantu kuat bersatu bangkit
1565622740086042625;2022-09-02 08:48:43+00:00;2;@nicholaskacrut @utamigoatmilk Luar biasa mas, semangat dan jaga kesehatan mas. Saya doakan mas juga selalu dilindungi Allah SWT. Salam untuk keluar di rumah 🙏🏻;mas semangat jaga kesehatan mas doakan mas dilindungi allah swt rumah 🙏🏻
1565622576294293504;2022-09-02 08:48:04+00:00;1;@tiaz88bigwin Aamiin Ya Rabbal Alamin. Terima kasih doanya ya 🙏🏻;aamiin rabbal alamin terima kasih doanya 🙏🏻
1565608460318044160;2022-09-02 07:51:59+00:00;234;Jumat berkah hari ini, seperti biasa saya akan kembali promosikan produk teman - teman UMKM. Silakan tulis di kolom komentar ya, akan saya retweet satu per satu 😊🙏;jumat berkah promosikan produk teman teman umkm silakan tulis kolom komentar retweet 😊🙏
1565263693948264449;2022-09-01 09:02:00+00:00;71;Ini bukan kali pertama kita mendengar lakalantas yg melibatkan truk bermuatan besar menelan korban jiwa. Ini menjadi catatan bagi kita semua, untuk bersama melakukan evaluasi mengenai kebijakan lalu lintas yang mengutamakan keamanan bagi masyarakat.;mendengar lakalantas yg melibatkan truk bermuatan menelan korban jiwa catatan evaluasi kebijakan lintas mengutamakan keamanan masyarakat
