,id,dateTime,userName,content,clean_text,clean_text_stem
1396,1600040934661849089,2022-12-06 08:14:20+00:00,EKubang,"@Pergerakan1 @AhmadHi18173118 @LukmanRahmawati @aniesbaswedan @NasDem Itulah model Kalian....., Manusia Laknatullah...Temannya Sethan dan Iblis...
Nggak ada yg benar dimuka kalian, Kayak Katak dibawah tempurung...",model manusia laknatullahtemannya sethan iblis nggak dimuka kayak katak dibawah tempurung,model manusia laknatullahtemannya sethan iblis nggak muka kayak katak bawah tempurung
1397,1600040759419207680,2022-12-06 08:13:39+00:00,NinoN1N0,@abuazha86010153 @TeddGus @aniesbaswedan Dia kasih paham Iqro 1 dulu ustadz 🤭,kasih paham iqro ustadz 🤭,kasih paham iqro ustadz
1398,1600040641114779650,2022-12-06 08:13:10+00:00,ChalsofRivia,@RoyHaling @AswanaAktivix @Ariefkasam2 @NasDem @aniesbaswedan IKN udah ditangani orang2 yg berkompeten.. Gak perlu khawatir dengan IKN.. Yg penting sekarang adalah mengedukasi &amp; menunjukkan ke masyarakat tentang kebusukan2 Wan ambruk.. Agar tidak ada lagi masyarakat yg dikibuli.. 🤭🤭🤭🤭,ikn udah ditangani berkompeten khawatir ikn mengedukasi masyarakat wan ambruk masyarakat dikibuli 🤭🤭🤭🤭,ikn udah tangan kompeten khawatir ikn edukasi masyarakat wan ambruk masyarakat kibul
1399,1600040583929925633,2022-12-06 08:12:57+00:00,pejalankaki1945,"negara dan aparat2nya adalah pelayan rakyat, ledakan jumlah penduduk itu bukan urusan kalian, rezekinya bukan dari kalian juga, bukan pula dari big boss kalian di davos.. kalian masih punya iman kah? 
 @jokowi  @aniesbaswedan  @airlangga_hrt  @BudiGSadikin",negara pelayan rakyat ledakan penduduk urusan rezekinya big boss davos iman kah,negara layan rakyat ledak duduk urus rezeki big boss davos iman kah
1400,1600040493320400898,2022-12-06 08:12:35+00:00,rafa21396427,"@TeddGus @aniesbaswedan Eh teddy, kenapa benci sekali kau sm anies..ada kesalahan dia lsg sm kau??minimal dia sdh membuat dunia tau perubahan signifikan ttg Jakarta...ini kau sdh merubah apa???",eh teddy benci kau sm aniesada kesalahan lsg sm kauminimal sdh dunia tau perubahan signifikan jakartaini kau sdh merubah,eh teddy benci kau sm aniesada salah lsg sm minimal sdh dunia tau ubah signifikan jakartaini kau sdh rubah
1401,1600040326475153408,2022-12-06 08:11:55+00:00,sakyavajrapani,"@cakcip5 @NasDem @aniesbaswedan kalem ya, seng. https://t.co/eymQELAuSY",kalem seng,kalem seng
1402,1600040311136620544,2022-12-06 08:11:52+00:00,abuazha86010153,@NinoN1N0 @TeddGus @aniesbaswedan Bisa gitu ya dia dengan pedenya ngaku politisi...,gitu pedenya ngaku politisi,gitu pedenya ngaku politis
1403,1600040290517020674,2022-12-06 08:11:47+00:00,2024KadrunKalah,ayo klo kau berani @aniesbaswedan datang ke nikahannya  @kaesangp pk batik parang https://t.co/21crNIEIus,ayo klo kau berani nikahannya pk batik parang,ayo klo kau berani nikah pk batik parang
1404,1600040280371388421,2022-12-06 08:11:44+00:00,BogangDhen,@TeddGus @aniesbaswedan Sudah ted daripada nyinyir terus nanti ujung ujungnya dibikin malu mending buktikan yg ngakunya paling NKRI noh berisikin kalau ada sebagian wilayah NKRI yang mau dilelang dan dijual NKRI harga mati tentunya tidak rela kalau kedaulatan negrinya tercabik cabik,ted nyinyir ujung ujungnya dibikin malu mending buktikan ngakunya nkri noh berisikin wilayah nkri dilelang dijual nkri harga mati rela kedaulatan negrinya tercabik cabik,ted nyinyir ujung ujung bikin malu mending bukti ngakunya nkri noh berisikin wilayah nkri lelang jual nkri harga mati rela daulat negrinya cabik cabik
1405,1600040273257861121,2022-12-06 08:11:43+00:00,FYudiWibowo4,@hanisetiyawan @abu_waras @aniesbaswedan Petinggi Nasdem lho... yg bilang https://t.co/t6lyfnuXVk,petinggi nasdem lho bilang,petinggi nasdem lho bilang
1406,1600040238457712640,2022-12-06 08:11:34+00:00,fitriiiira,@GhazaliAhzam1 @free_witty @aniesbaswedan @NasDem @nasdem_riau Ndak tau saya🤣🤣,ndak tau saya🤣🤣,ndak tau saya
1407,1600040213614854144,2022-12-06 08:11:28+00:00,WhatSap89659695,"@free_witty @aniesbaswedan @NasDem @nasdem_riau Anies a harus dimaafkan, mungkin dia lupa sama omongan sendiri,biasa omongan ODGJ jangan diambil hati",anies dimaafkan lupa omongan sendiribiasa omongan odgj diambil hati,anies maaf lupa omong sendiribiasa omong odgj ambil hati
1408,1600040207339790336,2022-12-06 08:11:27+00:00,DekaNovandy,"@TeddGus @aniesbaswedan SAMA KAYA ELOEE GOBLOKKNYA GAK KETOLONG ENTAH LOE BUTA APA GOBLOK,, DAN LO PULA BUKAN WARGA JAKARTA BGAPAIN LOE SOK SOK KRITIK PAK ANIES, TED KUNTED",kaya eloee goblokknya ketolong buta goblok lo warga jakarta bgapain sok sok kritik anies ted kunted,kaya eloee goblokknya tolong buta goblok lo warga jakarta bgapain sok sok kritik anies ted kunted
1409,1600040120388059139,2022-12-06 08:11:06+00:00,hero_theone,"@Sy1faa__VR1 @aniesbaswedan @niluhdjelantik Cebong RadiKaL 
@ruhutsitompul @kurawa @_ekokuntadhi @Tita83079013 @firzahusainInc @FirzaHusainID @FirzaHusain @yusuf_dumdum @GunRomli @Miduk17 
@LOVE_AG4EVER__ @HusinShihab 
@Jaga5_sila @ChusnulCh__ 
@CaturYu28266504 
@ex_AnakLolina @Nyi_Maheswari 
@GME_Lee77 
@j0k3rochem",radikal,radikal
1410,1600040011679682560,2022-12-06 08:10:40+00:00,AbankTho2,"WAN @aniesbaswedan dan partai @NasDem pada sibuk keliling Indonésia 🙄
Mereka sibuk gotong royong IURAN buat korban gempa gak sih 🤔
Woiiii... NASDRUN NASDRUN kalian pada sibuk moles WAN NGIBUL #bapakpolitikidentitas lah...?? 😎
Nih..👇👇👇 mereka pd sibuk memberi bantuan. https://t.co/OaQ2q1zj6P",wan partai sibuk keliling indonésia 🙄 sibuk gotong royong iuran korban gempa sih 🤔 woiiii nasdrun nasdrun sibuk moles wan ngibul 😎 nih👇👇👇 pd sibuk bantuan,wan partai sibuk keliling indon sia sibuk gotong royong iur korban gempa sih woiiii nasdrun nasdrun sibuk moles wan ngibul nih pd sibuk bantu
1411,1600040008181723137,2022-12-06 08:10:39+00:00,Zaenal58788427,Mas @aniesbaswedan dgn Elite &amp; Rakyat.. https://t.co/ZVmhiogIpY,mas elite rakyat,mas elite rakyat
1412,1600039983858913280,2022-12-06 08:10:34+00:00,kawaii_195,@tatakujiyati Semoga pak @aniesbaswedan bisa menolak mandatory vaksin yah...,semoga menolak mandatory vaksin yah,moga tolak mandatory vaksin yah
1413,1600039962262605825,2022-12-06 08:10:28+00:00,Asri_Mamay13,"@AgusSiswanto789 @EdiManik11 @Karinbahary2 @TeddGus @aniesbaswedan Nah, makasih masbro..ini maksud saya, mas.🙏",makasih masbroini mas🙏,makasih masbroini mas
1414,1600039957652832256,2022-12-06 08:10:27+00:00,FYudiWibowo4,@tiledjago @abu_waras @aniesbaswedan bukannya oli bekas,oli bekas,oli bekas
1415,1600039820566630401,2022-12-06 08:09:55+00:00,RoyHaling,"@ChalsofRivia @AswanaAktivix @Ariefkasam2 @NasDem @aniesbaswedan Yaudah fokus aja ya bikin IKN nya, gx usah ngurusin Anies Baswedan yg lagi safari, ntar ikan gx kelar2 salahin Anies juga 😂",yaudah fokus aja bikin ikn gx ngurusin anies baswedan safari ntar ikan gx salahin anies 😂,yaudah fokus aja bikin ikn gx ngurusin anies baswedan safari ntar ikan gx salahin anies
1416,1600039589233983489,2022-12-06 08:09:00+00:00,Muhammadsabriqu,@veni_swi @sulasnni @RomeoWalker19 @Jefry66570788 @Didik_Kuncoro78 @aniesbaswedan Pokok e aman ....karena kita ..asli indonesia...,pokok aman asli indonesia,pokok aman asli indonesia
1417,1600039311298396162,2022-12-06 08:07:53+00:00,yunomi_huaiem,@TeddGus @aniesbaswedan Bos nya aja gk bisa jawab aplg anak buahnya.. https://t.co/Aa7taQ1Ael,bos aja gk aplg anak buahnya,bos aja gk aplg anak buah
1418,1600039303207264256,2022-12-06 08:07:51+00:00,riswandiabdul,"@eruraauff @Sejatiningurip5 @cholis55 @aniesbaswedan @NasDem @nasdem_riau lah emang tugasnya, anies ke cianjur urgensinya apa bong? 😅. Nanti kalo ke cianjur, dibilang gini ""ga ada empatinya, ke cianjur, malah kampanye"". 🤣",emang tugasnya anies cianjur urgensinya bong 😅 kalo cianjur dibilang gini ga empatinya cianjur anye 🤣,emang tugas anies cianjur urgensi bong kalo cianjur bilang gin ga empati cianjur anye
